id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
80809,2019-03-18,12:44:46,-1,48,가동,731,119,130,110,112,332,52,152,173,171,246,97,727,32,A,0,8576,0
80810,2019-03-18,12:45:08,24,127,가동,729,122,122,110,112,330,51,237,209,277,257,396,695,30,A,23,8413,0
80811,2019-03-18,12:47:09,24,128,가동,730,122,123,110,112,330,50,236,209,277,256,395,694,30,A,23,8413,0
80812,2019-03-18,12:48:22,-1,49,가동,729,130,208,110,112,332,44,149,173,159,215,80,706,32,A,0,8576,0
80813,2019-03-18,12:49:11,23,129,가동,731,122,122,110,112,330,49,235,209,276,256,396,695,30,A,23,8413,0
80814,2019-03-18,12:50:20,-1,50,가동,728,208,116,110,112,332,49,152,173,166,227,86,716,32,A,0,8576,0
80815,2019-03-18,12:51:27,22,130,가동,731,122,122,110,111,330,52,234,210,277,256,395,695,29,A,23,8413,0
80816,2019-03-18,12:52:17,-1,51,가동,730,116,117,110,112,331,49,152,173,169,235,90,724,32,A,0,8576,0
80817,2019-03-18,12:53:29,20,131,가동,731,122,122,110,112,330,49,237,210,278,256,396,696,29,A,23,8413,0
80818,2019-03-18,12:54:15,-1,52,가동,731,116,116,110,112,331,48,152,173,171,244,93,727,32,A,0,8576,0
80819,2019-03-18,12:55:25,19,132,가동,731,122,123,110,111,330,52,234,210,278,256,396,696,29,A,23,8413,0
80820,2019-03-18,12:56:10,-1,53,가동,731,115,116,110,112,332,49,152,173,171,246,92,727,32,A,0,8576,0
80821,2019-03-18,12:57:25,19,133,가동,730,122,122,110,111,330,53,238,210,278,258,398,695,30,A,23,8413,0
80822,2019-03-18,12:58:01,-1,54,가동,732,115,116,110,112,331,48,152,173,170,248,92,724,32,A,0,8576,0
80823,2019-03-18,12:59:26,19,134,가동,729,122,123,110,111,330,49,237,210,279,258,394,695,30,A,23,8413,0
80824,2019-03-18,12:59:52,-1,55,가동,732,115,116,110,112,332,50,152,173,171,249,91,707,32,A,0,8576,0
80825,2019-03-18,13:01:29,54,135,가동,728,122,123,110,111,330,41,237,210,279,256,395,695,30,A,23,8413,0
80826,2019-03-18,13:01:47,-1,56,가동,731,116,116,110,112,332,52,152,174,171,250,93,716,32,A,0,8576,0
80827,2019-03-18,13:03:28,91,136,가동,722,123,123,110,112,330,40,234,211,279,257,392,696,30,A,23,8413,0
80828,2019-03-18,13:03:46,-1,57,가동,732,116,118,110,112,339,51,152,174,173,252,93,692,32,A,0,8576,0
80829,2019-03-18,13:05:31,96,137,가동,714,122,123,110,112,330,40,229,211,278,257,387,694,30,A,23,8413,0
80830,2019-03-18,13:05:59,-1,58,가동,731,117,133,110,113,332,49,152,174,174,245,91,721,32,A,0,8576,0
80831,2019-03-18,13:07:35,97,138,가동,708,122,122,110,111,331,41,228,211,277,258,387,696,30,A,23,8413,0
80832,2019-03-18,13:07:56,-1,59,가동,731,132,118,110,112,333,50,152,175,178,247,91,686,32,A,0,8576,0
80833,2019-03-18,13:09:37,96,139,가동,705,121,122,110,112,330,38,229,211,278,258,390,694,30,A,23,8413,0
80834,2019-03-18,13:09:53,-1,60,가동,730,117,118,110,112,332,48,152,175,179,248,93,721,32,A,0,8576,0
80835,2019-03-18,13:11:43,96,140,가동,704,121,122,110,112,330,44,227,211,277,257,383,694,30,A,23,8413,0
80836,2019-03-18,13:11:53,-1,61,가동,729,118,118,110,113,332,50,152,175,180,248,94,709,32,A,0,8576,0
80837,2019-03-18,13:13:40,94,141,가동,703,122,122,110,112,330,43,228,211,277,258,388,695,30,A,23,8413,0
80838,2019-03-18,13:13:55,-1,62,가동,730,118,119,110,112,332,49,152,175,180,247,94,725,32,A,0,8576,0
80839,2019-03-18,13:15:51,-1,63,가동,729,118,117,110,112,332,47,152,175,180,250,94,725,32,A,0,8576,0
80840,2019-03-18,13:16:36,93,142,가동,704,122,122,110,112,330,38,180,211,266,236,365,699,30,A,23,8413,0
80841,2019-03-18,13:17:54,-1,64,가동,731,116,117,110,113,331,50,152,176,180,251,95,729,32,A,0,8576,0
80842,2019-03-18,13:18:42,94,143,가동,706,122,122,110,112,330,40,214,210,271,248,380,697,30,A,23,8413,0
80843,2019-03-18,13:19:49,-1,65,가동,732,117,117,110,112,332,51,152,176,180,249,97,721,32,A,0,8576,0
80844,2019-03-18,13:20:43,92,144,가동,707,122,122,110,112,330,44,225,210,273,252,383,697,30,A,23,8413,0
80845,2019-03-18,13:21:46,-1,66,가동,732,117,116,110,112,331,50,152,176,181,249,96,723,32,A,0,8576,0
80846,2019-03-18,13:22:38,91,145,가동,708,122,122,110,112,330,42,228,210,275,255,385,694,30,A,23,8413,0
80847,2019-03-18,13:23:41,-1,67,가동,733,116,118,110,113,331,50,152,176,180,249,97,711,32,A,0,8576,0
80848,2019-03-18,13:24:36,91,146,가동,709,122,122,110,112,330,39,231,210,276,256,389,697,30,A,23,8413,0
80849,2019-03-18,13:25:33,-1,68,가동,733,118,116,110,112,332,49,152,177,181,252,98,724,32,A,0,8576,0
80850,2019-03-18,13:26:38,90,147,가동,709,121,122,110,112,330,41,230,210,277,258,390,692,30,A,23,8413,0
80851,2019-03-18,13:27:29,-1,69,가동,733,116,116,110,112,331,48,152,177,181,252,96,723,32,A,0,8576,0
80852,2019-03-18,13:28:40,89,148,가동,711,121,122,110,112,330,39,232,211,277,258,389,690,30,A,23,8413,0
80853,2019-03-18,13:29:50,-1,70,가동,732,115,135,110,113,332,51,152,177,177,243,95,727,32,A,0,8576,0
80854,2019-03-18,13:30:46,89,149,가동,712,121,122,110,112,330,41,231,211,277,258,390,698,30,A,23,8413,0
80855,2019-03-18,13:31:45,-1,71,가동,731,135,117,110,113,331,51,152,177,179,245,96,708,32,A,0,8576,0
80856,2019-03-18,13:32:51,87,150,가동,713,122,122,110,112,330,43,229,211,277,259,388,698,30,A,23,8413,0
80857,2019-03-18,13:33:41,-1,72,가동,731,116,117,110,111,331,52,152,177,180,249,99,721,32,A,0,8576,0
80858,2019-03-18,13:34:53,87,151,가동,714,122,122,110,112,329,43,231,211,278,259,392,699,30,A,23,8413,0
80859,2019-03-18,13:35:44,-1,73,가동,731,117,118,110,111,332,53,152,177,180,249,100,728,32,A,0,8576,0
80860,2019-03-18,13:36:53,85,152,가동,715,122,122,110,112,330,43,228,211,278,259,393,698,30,A,23,8413,0
80861,2019-03-18,13:37:42,-1,74,가동,730,117,118,110,112,332,50,152,177,181,250,100,719,32,A,0,8576,0
80862,2019-03-18,13:38:53,85,153,가동,715,122,122,110,111,330,44,232,212,278,260,393,698,30,A,23,8413,0
80863,2019-03-18,13:39:39,-1,75,가동,729,117,117,110,111,331,53,152,178,182,252,100,717,32,A,0,8576,0
80864,2019-03-18,13:40:55,84,154,가동,716,121,122,110,112,329,48,232,212,278,260,391,698,30,A,23,8413,0
80865,2019-03-18,13:41:35,-1,76,가동,729,116,117,110,112,332,51,152,178,182,251,101,720,32,A,0,8576,0
80866,2019-03-18,13:43:03,83,155,가동,717,122,122,110,112,330,44,233,212,279,260,386,697,30,A,23,8413,0
80867,2019-03-18,13:43:33,-1,77,가동,728,116,119,110,113,332,50,152,178,182,251,101,724,32,A,0,8576,0
80868,2019-03-18,13:45:08,83,156,가동,717,122,122,110,112,330,41,226,212,277,256,385,698,30,A,23,8413,0
80869,2019-03-18,13:45:28,-1,78,가동,730,118,121,110,113,332,52,152,178,181,251,103,718,32,A,0,8576,0
80870,2019-03-18,13:47:17,82,157,가동,718,122,122,110,112,329,44,232,212,279,260,386,691,30,A,23,8413,0
80871,2019-03-18,13:47:23,-1,79,가동,732,120,118,110,113,331,52,152,178,181,252,103,707,32,A,0,8576,0
80872,2019-03-18,13:49:14,81,158,가동,719,121,122,110,112,330,43,233,212,280,261,389,697,30,A,23,8413,0
80873,2019-03-18,13:49:20,-1,80,가동,732,117,117,110,112,331,51,152,178,182,253,102,710,32,A,0,8576,0
80874,2019-03-18,13:51:22,-1,81,가동,732,117,119,110,112,332,48,152,179,182,253,102,719,33,A,0,8576,0
80875,2019-03-18,13:51:25,80,159,가동,721,122,122,110,112,330,42,235,212,281,262,388,698,30,A,23,8413,0
80876,2019-03-18,13:53:19,79,160,가동,721,122,122,110,112,330,41,234,212,280,262,390,699,30,A,23,8413,0
80877,2019-03-18,13:53:25,-1,82,가동,732,119,119,110,113,332,51,152,179,182,252,104,716,33,A,0,8576,0
80878,2019-03-18,13:55:23,-1,83,가동,733,119,117,110,113,332,49,152,179,182,252,103,721,32,A,0,8576,0
80879,2019-03-18,13:55:27,78,161,가동,722,122,122,110,112,330,43,233,213,280,262,393,698,30,A,23,8413,0
80880,2019-03-18,13:57:27,-1,84,가동,732,117,119,110,114,332,50,152,179,182,249,104,710,32,A,0,8576,0
80881,2019-03-18,13:57:30,78,162,가동,723,122,122,110,112,330,46,235,213,280,261,389,696,30,A,23,8413,0
80882,2019-03-18,13:59:21,-1,85,가동,731,119,118,110,112,332,49,152,179,181,251,104,715,32,A,0,8576,0
80883,2019-03-18,13:59:29,76,163,가동,724,121,122,110,112,330,43,234,213,280,262,391,698,30,A,23,8413,0
80884,2019-03-18,14:01:29,-1,86,가동,730,117,118,110,113,332,50,152,179,182,251,95,720,32,A,0,8576,0
80885,2019-03-18,14:01:34,76,164,가동,725,122,122,110,112,330,44,235,213,281,263,392,697,30,A,23,8413,0
80886,2019-03-18,14:03:16,-1,87,가동,729,118,119,110,114,332,50,152,179,182,249,94,714,32,A,0,8576,0
80887,2019-03-18,14:03:28,75,165,가동,726,121,122,110,112,330,43,236,213,282,263,391,699,30,A,23,8413,0
80888,2019-03-18,14:05:13,-1,88,가동,729,119,121,110,112,332,50,152,179,182,249,97,725,32,A,0,8576,0
80889,2019-03-18,14:05:32,74,166,가동,727,122,122,110,112,330,44,237,213,282,262,393,695,30,A,23,8413,0
80890,2019-03-18,14:07:17,-1,89,가동,730,120,120,110,112,332,51,152,179,182,248,98,719,32,A,0,8576,0
80891,2019-03-18,14:07:31,73,167,가동,728,121,122,110,112,330,44,237,213,282,262,393,700,30,A,23,8413,0
80892,2019-03-18,14:09:38,72,168,가동,728,122,122,110,113,330,44,237,213,281,262,392,698,30,A,23,8413,0
80893,2019-03-18,14:10:35,-1,90,가동,728,119,201,110,112,332,46,149,179,166,218,85,722,32,A,0,8576,0
80894,2019-03-18,14:12:32,-1,91,가동,728,200,116,110,111,332,48,152,179,172,229,93,717,32,A,0,8576,0
80895,2019-03-18,14:12:43,71,169,가동,729,122,122,110,112,330,47,181,214,266,230,358,698,30,A,23,8413,0
80896,2019-03-18,14:14:32,-1,92,가동,728,116,117,110,113,332,51,152,179,176,237,98,713,32,A,0,8576,0
80897,2019-03-18,14:14:46,70,170,가동,729,122,122,110,112,330,42,220,213,272,246,381,699,30,A,23,8413,0
80898,2019-03-18,14:16:26,-1,93,가동,729,116,116,110,112,332,50,152,179,178,241,100,730,32,A,0,8576,0
80899,2019-03-18,14:16:46,70,171,가동,731,121,122,110,112,330,45,230,213,276,253,387,700,30,A,23,8413,0
80900,2019-03-18,14:18:24,-1,94,가동,729,116,116,110,112,332,51,152,179,180,244,100,727,32,A,0,8576,0
80901,2019-03-18,14:18:51,69,172,가동,731,122,122,110,112,330,42,234,213,278,258,388,698,30,A,23,8413,0
80902,2019-03-18,14:20:20,-1,95,가동,730,116,116,110,113,332,51,152,179,180,246,101,709,32,A,0,8576,0
80903,2019-03-18,14:20:56,68,173,가동,731,121,122,110,112,330,43,234,213,279,260,392,696,30,A,23,8413,0
80904,2019-03-18,14:22:14,-1,96,가동,731,115,117,110,113,331,50,152,179,179,246,100,716,32,A,0,8576,0
80905,2019-03-18,14:22:54,68,174,가동,731,121,122,110,112,330,47,235,213,280,262,392,700,30,A,23,8413,0
80906,2019-03-18,14:24:15,-1,97,가동,732,117,117,110,112,332,52,152,179,178,245,100,722,32,A,0,8576,0
80907,2019-03-18,14:24:57,66,175,가동,731,122,122,110,112,330,48,237,213,281,263,396,698,30,A,23,8413,0
80908,2019-03-18,14:26:10,-1,98,가동,732,116,117,110,112,332,50,152,179,179,245,100,717,32,A,0,8576,0
80909,2019-03-18,14:26:59,65,176,가동,731,122,122,110,112,330,46,236,213,281,262,395,700,30,A,23,8413,0
80910,2019-03-18,14:28:10,-1,99,가동,732,116,117,110,112,332,49,152,179,179,245,101,720,32,A,0,8576,0
80911,2019-03-18,14:28:59,65,177,가동,731,121,122,110,112,330,46,236,213,281,263,397,700,29,A,23,8413,0
80912,2019-03-18,14:30:06,-1,100,가동,732,116,116,110,113,331,49,152,179,179,245,101,703,32,A,0,8576,0
80913,2019-03-18,14:31:12,63,178,가동,730,122,122,110,112,329,48,234,213,281,264,396,701,29,A,23,8413,0
80914,2019-03-18,14:32:00,-1,101,가동,732,116,116,110,112,332,52,152,179,179,244,102,720,32,A,0,8576,0
80915,2019-03-18,14:33:04,62,179,가동,730,121,122,110,112,330,49,236,214,281,264,395,696,29,A,23,8413,0
80916,2019-03-18,14:33:54,-1,102,가동,732,116,116,110,112,332,52,152,179,179,245,101,721,32,A,0,8576,0
80917,2019-03-18,14:35:57,-1,103,가동,731,116,118,110,113,332,49,152,179,179,245,102,708,32,A,0,8576,0
80918,2019-03-18,14:36:10,62,179,가동,729,121,122,110,112,330,49,236,214,281,264,395,696,29,A,23,8413,0
80919,2019-03-18,14:37:50,-1,104,가동,731,117,118,110,112,332,50,152,179,179,245,101,725,32,A,0,8576,0
80920,2019-03-18,14:39:47,-1,105,가동,731,118,117,110,112,332,48,152,179,179,245,95,725,32,A,0,8576,0
80921,2019-03-18,14:41:43,-1,106,가동,731,116,116,110,113,332,50,152,179,179,245,94,711,32,A,0,8576,0
80922,2019-03-18,14:43:43,-1,107,가동,730,116,117,110,113,332,50,152,180,179,244,96,724,32,A,0,8576,0
80923,2019-03-18,14:45:42,-1,108,가동,730,117,117,110,113,331,49,152,180,180,244,98,727,32,A,0,8576,0
80924,2019-03-18,14:47:39,-1,109,가동,729,116,116,110,112,332,53,152,180,180,246,99,716,32,A,0,8576,0
80925,2019-03-18,14:49:37,-1,110,가동,729,116,117,110,112,332,51,152,180,180,246,101,713,32,A,0,8576,0
80926,2019-03-18,14:49:47,62,179,가동,730,121,122,110,112,330,49,236,214,281,264,395,696,29,D,23,8413,1
80927,2019-03-18,14:51:32,-1,111,가동,729,116,117,110,113,332,49,152,180,180,246,101,725,32,A,0,8576,0
80928,2019-03-18,14:53:30,-1,112,가동,730,116,117,110,112,332,52,152,180,180,245,101,726,32,A,0,8576,0
80929,2019-03-18,14:55:27,-1,113,가동,730,117,119,110,113,332,47,152,180,180,245,99,722,32,A,0,8576,0
80930,2019-03-18,14:57:23,-1,114,가동,731,118,117,110,113,331,51,152,180,180,246,100,720,32,A,0,8576,0
80931,2019-03-18,14:59:20,-1,115,가동,731,117,118,110,113,332,48,152,180,180,246,96,722,32,A,0,8576,0
80932,2019-03-18,15:01:23,-1,116,가동,732,117,118,110,112,331,51,152,180,180,247,98,710,32,A,0,8576,0
80933,2019-03-18,15:03:16,-1,117,가동,732,118,118,110,113,331,49,152,180,180,245,93,718,32,A,0,8576,0
80934,2019-03-18,15:05:18,-1,118,가동,732,117,119,110,112,332,51,152,180,180,243,90,720,31,A,0,8576,0
80935,2019-03-18,15:07:16,-1,119,가동,732,119,118,110,111,332,52,152,180,180,244,91,721,32,A,0,8576,0
80936,2019-03-18,15:09:14,-1,120,가동,732,117,119,110,113,332,50,152,180,181,246,96,729,32,A,0,8576,0
80937,2019-03-18,15:11:16,-1,121,가동,731,119,119,110,113,331,51,152,180,181,247,95,721,32,A,0,8576,0
80938,2019-03-18,15:13:16,-1,122,가동,731,118,118,110,111,332,52,152,180,181,246,95,722,32,A,0,8576,0
80939,2019-03-18,15:15:14,-1,123,가동,730,118,119,110,114,332,49,152,181,181,244,96,723,32,A,0,8576,0
80940,2019-03-18,15:17:09,-1,124,가동,729,118,118,110,113,332,51,152,181,181,244,97,721,32,A,0,8576,0
80941,2019-03-18,15:19:09,-1,125,가동,728,117,120,110,113,332,51,152,181,181,245,98,729,32,A,0,8576,0
80942,2019-03-18,15:21:10,-1,126,가동,729,119,119,110,112,332,51,152,181,181,246,98,721,32,A,0,8576,0
80943,2019-03-18,15:23:10,-1,127,가동,729,119,120,110,113,332,50,152,181,181,246,99,708,32,A,0,8576,0
80944,2019-03-18,15:25:02,-1,128,가동,729,119,119,110,113,332,50,152,181,181,246,100,722,32,A,0,8576,0
80945,2019-03-18,15:27:05,-1,129,가동,731,118,121,110,113,332,48,152,181,181,246,101,724,32,A,0,8576,0
80946,2019-03-18,15:29:09,-1,130,가동,731,120,120,110,114,332,50,152,181,180,246,100,710,32,A,0,8576,0
80947,2019-03-18,15:31:06,-1,131,가동,732,120,120,110,112,332,51,152,181,180,247,102,727,32,A,0,8576,0
80948,2019-03-18,15:34:29,-1,132,가동,731,119,202,110,112,332,46,149,181,165,216,86,703,32,A,0,8576,0
80949,2019-03-18,15:36:23,-1,133,가동,732,202,116,110,111,332,50,152,181,172,228,96,705,32,A,0,8576,0
80950,2019-03-18,15:38:22,-1,134,가동,732,116,117,110,111,332,50,152,181,176,235,102,726,32,A,0,8576,0
80951,2019-03-18,15:40:23,-1,135,가동,732,117,118,110,112,332,53,152,180,178,240,105,727,32,A,0,8576,0
80952,2019-03-18,15:42:16,-1,136,가동,732,117,116,110,112,331,53,152,180,180,244,103,701,32,A,0,8576,0
80953,2019-03-18,15:44:32,-1,137,가동,731,116,133,110,112,332,48,152,180,177,238,96,717,32,A,0,8576,0
80954,2019-03-18,15:46:37,-1,138,가동,731,133,132,110,112,331,47,152,180,176,236,94,722,32,A,0,8576,0
80955,2019-03-18,15:46:56,62,73,정지,729,121,122,0,113,156,420,32,175,153,92,106,696,29,D,23,8413,1
80956,2019-03-18,15:48:52,-1,139,가동,730,131,134,110,112,332,49,152,180,175,232,94,724,32,A,0,8576,0
80957,2019-03-18,15:49:17,60,74,가동,730,121,122,103,112,331,45,162,173,175,133,228,697,29,D,23,8413,1
80958,2019-03-18,15:50:51,-1,140,가동,730,133,117,110,112,332,52,152,180,178,238,97,719,32,A,0,8576,0
80959,2019-03-18,15:51:16,60,75,가동,731,120,120,109,112,331,53,198,173,201,174,295,697,29,D,23,8413,1
80960,2019-03-18,15:52:50,-1,141,가동,730,117,117,110,112,332,52,152,180,179,241,99,704,31,A,0,8576,0
80961,2019-03-18,15:53:18,59,76,가동,731,119,120,110,112,330,49,212,173,217,199,341,696,29,D,23,8413,1
80962,2019-03-18,15:54:45,-1,142,가동,729,116,119,110,112,332,50,152,180,180,242,101,721,31,A,0,8576,0
80963,2019-03-18,15:55:14,58,77,가동,731,119,120,110,112,330,49,219,175,227,215,372,702,29,D,23,8413,1
80964,2019-03-18,15:56:44,-1,143,가동,729,118,116,110,112,332,51,152,181,181,245,100,718,31,A,0,8576,0
80965,2019-03-18,15:57:11,57,78,가동,731,119,120,110,112,330,48,227,177,235,226,381,702,29,D,23,8413,1
80966,2019-03-18,15:58:43,-1,144,가동,731,117,118,110,112,331,49,153,181,181,245,102,729,31,A,0,8576,0
80967,2019-03-18,15:59:16,57,79,가동,730,119,120,110,112,330,48,231,180,241,233,379,700,29,D,23,8413,1
80968,2019-03-18,16:00:41,-1,145,가동,732,117,118,110,111,332,49,152,181,181,246,105,718,31,A,0,8576,0
80969,2019-03-18,16:01:24,56,80,가동,729,119,120,110,112,330,45,233,182,246,238,384,700,29,D,23,8413,1
80970,2019-03-18,16:02:40,-1,146,가동,732,118,118,110,112,332,49,152,181,182,249,104,708,31,A,0,8576,0
80971,2019-03-18,16:03:17,55,81,가동,729,119,120,110,112,330,48,231,183,250,242,387,699,29,A,23,8413,1
80972,2019-03-18,16:04:48,-1,147,가동,732,117,133,110,113,332,51,152,181,179,241,93,711,31,A,0,8576,0
80973,2019-03-18,16:05:12,54,82,가동,729,119,120,110,112,330,48,234,185,253,245,382,703,29,A,23,8413,1
80974,2019-03-18,16:06:47,-1,148,가동,733,133,118,110,113,332,51,152,181,180,243,92,726,31,A,0,8576,0
80975,2019-03-18,16:07:17,54,83,가동,729,120,120,110,112,330,45,233,186,256,248,382,699,29,A,23,8413,0
80976,2019-03-18,16:08:49,-1,149,가동,732,118,119,110,111,332,48,152,181,180,244,94,702,31,A,0,8576,0
80977,2019-03-18,16:09:18,52,84,가동,729,122,122,110,112,330,50,232,188,258,248,384,700,29,A,23,8413,0
80978,2019-03-18,16:10:48,-1,150,가동,732,119,117,110,112,332,50,152,181,181,245,95,723,31,A,0,8576,0
80979,2019-03-18,16:11:27,51,85,가동,729,122,122,110,112,330,51,233,189,259,249,385,699,29,A,23,8413,0
80980,2019-03-18,16:12:44,-1,151,가동,731,117,119,110,112,332,48,152,181,181,245,96,706,31,A,0,8576,0
80981,2019-03-18,16:13:49,50,86,가동,729,122,153,110,112,330,48,199,190,252,235,366,699,29,A,23,8413,0
80982,2019-03-18,16:14:40,-1,152,가동,731,118,119,110,112,332,51,152,181,181,247,100,734,32,A,0,8576,0
80983,2019-03-18,16:15:55,50,87,가동,729,153,122,110,112,330,50,224,190,257,244,380,688,29,A,23,8413,0
80984,2019-03-18,16:16:42,-1,153,가동,730,118,117,110,113,331,51,153,181,182,248,95,715,31,A,0,8576,0
80985,2019-03-18,16:17:57,48,88,가동,731,121,122,110,112,330,48,233,191,261,249,385,700,29,A,23,8413,0
80986,2019-03-18,16:18:42,-1,154,가동,729,116,119,110,112,332,49,152,181,181,248,93,720,31,A,0,8576,0
80987,2019-03-18,16:19:58,48,89,가동,732,122,122,110,112,330,50,233,191,263,251,387,699,29,A,23,8413,0
80988,2019-03-18,16:20:41,-1,155,가동,729,119,118,110,111,332,52,152,181,182,249,97,702,31,A,0,8576,0
80989,2019-03-18,16:22:04,47,90,가동,732,122,122,110,112,330,50,234,192,264,252,389,700,29,A,23,8413,0
80990,2019-03-18,16:22:40,-1,156,가동,728,117,119,110,112,331,45,152,181,182,248,96,719,31,A,0,8576,0
80991,2019-03-18,16:24:07,46,91,가동,731,122,122,110,112,330,48,234,193,265,253,388,698,29,A,23,8413,0
80992,2019-03-18,16:24:36,-1,157,가동,730,118,117,110,111,332,49,152,181,182,249,96,722,31,A,0,8576,0
80993,2019-03-18,16:26:09,46,92,가동,730,121,122,110,111,330,50,234,194,267,255,386,699,29,A,23,8413,0
80994,2019-03-18,16:26:32,-1,158,가동,731,117,119,110,111,332,52,152,181,182,249,96,728,31,A,0,8576,0
80995,2019-03-18,16:28:08,44,93,가동,729,122,123,110,112,330,48,269,194,275,271,368,699,29,A,23,8413,0
80996,2019-03-18,16:28:29,-1,159,가동,732,118,118,110,111,332,52,152,182,182,249,98,720,31,A,0,8576,0
80997,2019-03-18,16:30:10,43,94,가동,729,122,123,110,112,330,51,309,195,277,292,404,699,29,A,23,8413,0
80998,2019-03-18,16:30:31,-1,160,가동,733,117,119,110,114,332,50,152,182,182,249,98,716,31,A,0,8576,0
80999,2019-03-18,16:32:14,43,95,가동,728,122,122,110,111,330,50,307,196,277,292,401,694,29,A,23,8413,0
81000,2019-03-18,16:32:27,-1,161,가동,733,119,118,110,112,332,51,152,182,182,248,97,722,31,A,0,8576,0
81001,2019-03-18,16:34:16,41,96,가동,728,122,122,110,111,330,52,310,197,278,293,405,699,29,A,23,8413,0
81002,2019-03-18,16:34:26,-1,162,가동,732,118,118,110,111,331,52,152,182,182,248,98,733,31,A,0,8576,0
81003,2019-03-18,16:36:18,47,97,가동,728,122,123,110,112,330,51,309,197,279,294,405,698,29,A,23,8413,0
81004,2019-03-18,16:36:26,-1,163,가동,733,118,118,110,112,332,50,152,182,182,248,101,724,31,A,0,8576,0
81005,2019-03-18,16:38:23,-1,164,가동,732,117,118,110,112,332,50,152,182,182,248,103,723,31,A,0,8576,0
81006,2019-03-18,16:38:25,65,98,가동,727,123,123,110,112,330,44,310,198,279,293,405,696,29,A,23,8413,0
81007,2019-03-18,16:40:24,-1,165,가동,731,117,117,110,111,332,52,152,182,183,248,102,707,31,A,0,8576,0
81008,2019-03-18,16:40:29,65,99,가동,720,123,122,110,111,330,49,305,198,280,293,403,686,29,A,23,8413,0
81009,2019-03-18,16:42:20,-1,166,가동,729,116,118,110,112,332,50,152,182,183,248,102,704,31,A,0,8576,0
81010,2019-03-18,16:42:31,65,100,가동,716,122,122,110,112,331,51,306,199,280,293,403,695,29,A,23,8413,0
81011,2019-03-18,16:44:21,-1,167,가동,730,118,120,110,111,332,48,152,182,182,248,102,713,31,A,0,8576,0
81012,2019-03-18,16:44:37,64,101,가동,713,122,123,110,111,330,45,306,199,281,294,397,698,29,A,23,8413,0
81013,2019-03-18,16:46:22,-1,168,가동,729,120,119,110,112,332,50,152,182,182,248,103,722,31,A,0,8576,0
81014,2019-03-18,16:46:35,63,102,가동,713,122,122,110,111,330,45,303,200,281,293,401,698,29,A,23,8413,0
81015,2019-03-18,16:48:20,-1,169,가동,730,119,120,110,112,331,48,152,182,182,246,102,721,31,A,0,8576,0
81016,2019-03-18,16:48:33,63,103,가동,713,122,122,110,112,330,45,304,200,281,293,403,698,29,A,23,8413,0
81017,2019-03-18,16:50:15,-1,170,가동,732,119,120,110,112,332,50,152,182,182,247,102,722,31,A,0,8576,0
81018,2019-03-18,16:50:34,62,104,가동,713,122,123,110,112,330,45,304,200,281,294,404,695,29,A,23,8413,0
81019,2019-03-18,16:52:14,-1,171,가동,733,119,120,110,112,332,50,152,182,182,246,103,713,31,A,0,8576,0
81020,2019-03-18,16:53:09,61,105,가동,714,123,155,110,112,330,46,304,201,281,294,404,697,29,A,23,8413,0
81021,2019-03-18,16:54:14,-1,172,가동,733,119,119,110,111,332,48,152,182,182,246,104,727,31,A,0,8576,0
81022,2019-03-18,16:57:16,61,106,가동,716,123,155,110,112,330,40,288,201,273,282,385,697,29,D,23,8413,1
81023,2019-03-18,16:57:46,-1,173,가동,720,118,203,110,112,332,46,150,182,166,217,87,709,32,A,0,8576,0
81024,2019-03-18,16:59:22,60,107,가동,717,186,120,110,112,330,44,138,201,240,210,345,700,29,A,23,8413,0
81025,2019-03-18,16:59:41,-1,174,가동,720,203,116,110,112,332,48,152,182,173,229,95,728,32,A,0,8576,0
81026,2019-03-18,17:01:26,59,108,가동,718,121,122,110,112,330,48,225,199,264,243,363,698,29,A,23,8413,0
81027,2019-03-18,17:01:35,-1,175,가동,721,115,116,110,112,332,48,152,182,178,237,94,713,32,A,0,8576,0
81028,2019-03-18,17:03:33,58,109,가동,718,121,124,110,112,330,45,231,199,268,246,381,698,30,A,23,8413,0
81029,2019-03-18,17:03:41,-1,176,가동,722,115,117,110,111,332,50,153,182,180,241,92,713,32,A,0,8576,0
81030,2019-03-18,17:05:34,57,110,가동,720,121,124,110,112,330,45,243,200,271,252,383,700,30,A,23,8413,0
81031,2019-03-18,17:05:35,-1,177,가동,722,116,117,110,111,332,50,152,182,181,244,92,728,32,A,0,8576,0
81032,2019-03-18,17:07:29,-1,178,가동,723,116,116,110,111,332,53,152,182,182,245,94,723,32,A,0,8576,0
81033,2019-03-18,17:07:40,56,111,가동,720,133,122,110,112,330,47,237,201,272,253,389,699,30,A,23,8413,0
81034,2019-03-18,17:09:21,-1,179,가동,724,116,116,110,111,332,53,152,182,182,247,95,720,32,A,0,8576,0
81035,2019-03-18,17:09:35,55,112,가동,722,121,122,110,112,330,49,237,201,274,256,388,698,30,A,23,8413,0
81036,2019-03-18,17:11:17,-1,180,가동,725,116,117,110,112,332,52,152,182,182,247,98,719,32,A,0,8576,0
